age,fnlwgt,education-num,hours-per-week,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_Asian-Pac-Islander,race_Black,race_Other,race_White,sex_Male,income
0.32876712328767127,0.060660681055677054,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1643835616438356,0.1760238247239239,0.6666666666666666,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1095890410958904,0.0135762893739558,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0136986301369863,0.14579467814889774,0.5333333333333333,0.2959183673469387,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41095890410958896,0.02686054250825172,0.9333333333333333,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.4520547945205479,0.16252156314095165,0.8,0.5510204081632653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
0.41095890410958896,0.06624943969791228,0.5333333333333333,0.6020408163265305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.35616438356164376,0.15329050135151656,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3972602739726027,0.13880618301843226,0.13333333333333336,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2465753424657534,0.0299282813327719,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.32876712328767127,0.0917448825742655,0.5333333333333333,0.47959183673469385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1780821917808219,0.1194367096344793,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1780821917808219,0.032063541652517624,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2054794520547945,0.1912844161312669,0.2,0.39795918367346933,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.4246575342465753,0.09328520394995993,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3424657534246575,0.0708676872088127,1.0,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1643835616438356,0.06337390146833105,0.6,0.5816326530612245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.2602739726027397,0.0972901753575746,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1506849315068493,0.11606063487320194,0.6,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4931506849315069,0.10700819059779139,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.4383561643835617,0.1218375191861018,0.6,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1095890410958904,0.12794990559758765,0.6,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.0273972602739726,0.06059684057537931,0.6,0.31632653061224486,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.1917808219178082,0.20217668871653469,0.8,0.39795918367346933,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.1643835616438356,0.10188193586069193,0.8,0.7040816326530611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0821917808219178,0.13541856263837765,0.6,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.8493150684931505,0.07637698482769863,0.6,0.19387755102040813,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.136986301369863,0.13694190516292906,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.3150684931506849,0.013534860977166841,0.7333333333333334,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.6849315068493149,0.13615272816180166,0.33333333333333337,0.01020408163265306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0136986301369863,0.20194577634098967,0.4,0.21428571428571425,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1917808219178082,0.07718042406378615,0.2,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0136986301369863,0.2951291071840915,0.5333333333333333,0.2959183673469387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.4794520547945205,0.17945287350076744,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3972602739726027,0.026713166080330343,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.5753424657534245,0.10027845315874546,0.5333333333333333,0.47959183673469385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3698630136986301,0.2250078102715258,0.5333333333333333,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.4931506849315069,0.22681571834123418,0.5333333333333333,0.346938775510204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4383561643835617,0.17382879884815475,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2191780821917808,0.12888034664022494,0.8666666666666667,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1780821917808219,0.02855774846850763,0.26666666666666666,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.35616438356164376,0.2706985778514283,1.0,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
0.547945205479452,0.16142948343543284,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.27397260273972607,0.1863904320778039,0.6,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1506849315068493,0.1360196139688404,0.6,0.24489795918367346,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1780821917808219,0.07162494396979123,0.5333333333333333,0.346938775510204,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.2328767123287671,0.1453464364787221,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1643835616438356,0.07015661292294319,0.6,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.4246575342465753,0.12156314095163065,1.0,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.27397260273972607,0.1293095719971204,0.6,0.47959183673469385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.4246575342465753,0.10785645400089648,0.7333333333333334,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2054794520547945,0.1610437239374635,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.8082191780821917,0.0760014126404151,0.8666666666666667,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3698630136986301,0.1263206150419038,0.8,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.41095890410958896,0.09292932723000231,0.8666666666666667,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0410958904109589,0.11954129935752028,0.6,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1643835616438356,0.061902853805300126,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.2054794520547945,0.20739666671194362,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0,0.19871232392931365,0.33333333333333337,0.31632653061224486,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1780821917808219,0.12402439521332229,0.4,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.1917808219178082,0.12019668301164071,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3424657534246575,0.07634166881732114,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0958904109589041,0.28530650222083376,0.8,0.39795918367346933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.2876712328767123,0.036021651430977575,0.9333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.5342465753424657,0.21958408606240068,0.5333333333333333,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.1506849315068493,0.24828785265073824,0.6,0.24489795918367346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2602739726027397,0.061517094307330794,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4931506849315069,0.056615639559364855,0.26666666666666666,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.5342465753424657,0.19750139226579375,0.6,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.4383561643835617,0.1257019057062523,0.6666666666666666,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.5205479452054793,0.15978253487456026,0.6,0.5612244897959183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0684931506849315,0.061359530568723605,0.5333333333333333,0.4081632653061224,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.0547945205479452,0.12742967359856563,0.6,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3150684931506849,0.07237608834435827,0.8,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1780821917808219,0.04404857309734994,0.8,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.1643835616438356,0.1736624061069532,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0273972602739726,0.19649352766194428,0.6,0.346938775510204,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.41095890410958896,0.18713614322000516,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.0410958904109589,0.06751606199318129,0.6,0.2755102040816326,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1917808219178082,0.0697165211013162,0.7333333333333334,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2465753424657534,0.07947460643023051,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.30136986301369856,0.24004971407614675,0.6,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1506849315068493,0.03893997636543921,0.7333333333333334,0.6020408163265305,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0958904109589041,0.021079583271077548,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2876712328767123,0.0738240447698347,0.5333333333333333,0.346938775510204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.27397260273972607,0.16429890927860258,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3972602739726027,0.09094551826245229,0.7333333333333334,0.3571428571428571,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2876712328767123,0.07718449898806047,0.8666666666666667,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.35616438356164376,0.030314040830741226,0.5333333333333333,0.6020408163265305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.136986301369863,0.10244495456459435,0.6666666666666666,0.346938775510204,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0410958904109589,0.014958367856997326,0.6,0.19387755102040813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.4383561643835617,0.04732888713818068,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.6027397260273972,0.036897760149957215,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.136986301369863,0.14975142961926624,0.6,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0273972602739726,0.20685877670773287,0.6,0.2959183673469387,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.3835616438356165,0.12516741147227015,0.6666666666666666,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
0.726027397260274,0.06322312927018106,0.6,0.39795918367346933,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
0.1917808219178082,0.11785292239985873,0.5333333333333333,0.2959183673469387,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0684931506849315,0.11076255416253515,0.6,0.2346938775510204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.2602739726027397,0.0652042216215482,0.5333333333333333,0.2346938775510204,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.6438356164383561,0.11474103856236673,0.4,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.35616438356164376,0.11027899648198204,0.6,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41095890410958896,0.11798535743877428,0.6,0.37755102040816324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2328767123287671,0.12625337879137746,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2191780821917808,0.10236073946292498,0.8,0.39795918367346933,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.0547945205479452,0.1927934964208582,0.5333333333333333,0.346938775510204,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.4794520547945205,0.16341668817321145,0.5333333333333333,0.44897959183673464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
0.4246575342465753,0.11914399424077371,0.5333333333333333,0.4591836734693877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0821917808219178,0.1373636598253216,0.8,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.7397260273972601,0.32731014248651885,0.6,0.01020408163265306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0.1643835616438356,0.1217383626954266,0.5333333333333333,0.6020408163265305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.3424657534246575,0.1468134092174787,0.8,0.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0.6986301369863013,0.01767973811819997,0.06666666666666667,0.19387755102040813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1095890410958904,0.16331413591230765,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3698630136986301,0.044884611727632064,0.8666666666666667,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1506849315068493,0.051706714116895994,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3835616438356165,0.12822088806183018,0.8666666666666667,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2602739726027397,0.1323481071976746,0.6,0.39795918367346933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.30136986301369856,0.15158718300484916,0.7333333333333334,0.4183673469387755,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.3972602739726027,0.06135681395254072,0.8666666666666667,0.39795918367346933,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0.0136986301369863,0.009197783241194768,0.4,0.1530612244897959,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.6712328767123288,0.028891892259002183,0.6666666666666666,0.19387755102040813,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.136986301369863,0.07651892802325423,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1506849315068493,0.11072927561429484,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.46575342465753417,0.05689748848833892,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.136986301369863,0.2823548987381318,0.8,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1506849315068493,0.0932743374852284,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.136986301369863,0.16403539750886298,0.5333333333333333,0.24489795918367346,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0547945205479452,0.20420192608087367,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.2328767123287671,0.32021569932492094,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0136986301369863,0.11657339617772103,0.5333333333333333,0.11224489795918367,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.2191780821917808,0.016971380448513332,0.8,0.6530612244897959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3698630136986301,0.11481710381548743,0.6,0.37755102040816324,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.35616438356164376,0.06947406310699393,0.6,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1780821917808219,0.42206503579141824,0.6,0.44897959183673464,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0.3150684931506849,0.18614593662134446,0.2,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.27397260273972607,0.011388734192689586,0.6,0.4183673469387755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2328767123287671,0.19813979706877113,0.5333333333333333,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.32876712328767127,0.08886323195827278,0.8,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4931506849315069,0.08341369989541028,0.8,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1917808219178082,0.05952309802909496,0.8666666666666667,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.5616438356164384,0.0660694638757963,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.2876712328767123,0.09707624183317261,0.6,0.2755102040816326,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0958904109589041,0.10002716616182883,0.6,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.32876712328767127,0.3474721886418278,0.8,0.39795918367346933,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.41095890410958896,0.07379280368373155,0.6,0.44897959183673464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.32876712328767127,0.08046277556675405,0.8,0.2346938775510204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0821917808219178,0.12571277217098384,0.13333333333333336,0.39795918367346933,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0.2602739726027397,0.05914684668776572,0.6,0.39795918367346933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.3150684931506849,0.03022914657502615,0.8666666666666667,0.5510204081632653,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
0.2465753424657534,0.08605357167112644,0.8666666666666667,0.39795918367346933,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
0.0958904109589041,0.014015022887491341,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.1232876712328767,0.2614960405319135,0.8666666666666667,0.39795918367346933,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0273972602739726,0.10755626791268796,0.5333333333333333,0.39795918367346933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.46575342465753417,0.16777685714673804,0.8,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
